,index,order_id,order_date,delivered_date,customer_id,customer_name,customer_age,customer_gender,customer_segment,region,state,city,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percentage,discount_amount,sales_amount,profit_margin,profit_amount,tax_rate,tax_amount,shipping_cost,shipping_method,total_amount,payment_method,delivery_time_days,order_status,rating,is_repeat_customer,order_year,order_month,order_quarter,order_day_of_week
915,922,ORD100937,2024-04-24,,CUST10119,Amit Joshi,58,Female,Consumer,West,Maharashtra,Pune,PROD7928,Philips Cookware,Kitchen,Cookware,Philips,10760.72,1,5,538.04,10222.68,0.1925,1968.33,0.18,1840.08,43.32,Standard,12106.09,EMI,4,Cancelled,,Yes,2024,4,Q2,Wednesday
916,923,ORD100141,2024-04-25,,CUST10124,Amit Kulkarni,47,Male,Consumer,East,Assam,Dibrugarh,PROD2904,Oxford Fiction,Books,Fiction,Oxford,534.17,1,20,106.83,427.33,0.3064,130.95,0.12,51.28,161.86,Express,640.48,Debit Card,3,Shipped,,Yes,2024,4,Q2,Thursday
917,924,ORD100086,2024-04-27,2024-05-07,CUST10290,Arjun Singh,54,Male,Consumer,North,Uttar Pradesh,Kanpur,PROD2705,Adidas Shoes,Clothing,Shoes,Adidas,4720.43,1,15,708.06,4012.36,0.2853,1144.91,0.12,481.48,65.45,Economy,4559.29,Credit Card,10,Delivered,4.0,Yes,2024,4,Q2,Saturday
918,925,ORD100793,2024-04-30,2024-05-05,CUST10287,Rahul Kulkarni,25,Male,Consumer,East,Bihar,Patna,PROD7313,Hawkins Cookware,Kitchen,Cookware,Hawkins,2597.89,3,10,779.37,7014.29,0.1686,1182.32,0.18,1262.57,102.8,Standard,8379.67,Credit Card,5,Delivered,5.0,Yes,2024,4,Q2,Tuesday
919,926,ORD100841,2024-04-30,2024-05-05,CUST10279,Sneha Iyer,57,Female,Corporate,South,Telangana,Warangal,PROD6320,Milton Containers,Kitchen,Containers,Milton,2553.21,2,5,255.32,4851.1,0.2266,1099.44,0.18,873.2,118.41,Standard,5842.71,Credit Card,5,Delivered,4.5,Yes,2024,4,Q2,Tuesday
920,927,ORD100075,2024-05-03,2024-05-10,CUST10159,Vikram Reddy,24,Male,Corporate,East,West Bengal,Siliguri,PROD4287,WestSide Wall Art,Home Decor,Wall Art,WestSide,3269.15,3,15,1471.12,8336.34,0.2009,1675.02,0.12,1000.36,146.9,Standard,9483.61,Credit Card,7,Delivered,4.0,Yes,2024,5,Q2,Friday
921,928,ORD100128,2024-05-06,2024-05-09,CUST10076,Aditya Desai,49,Male,Corporate,East,Assam,Guwahati,PROD3193,Scholastic Cooking,Books,Cooking,Scholastic,803.11,2,5,80.31,1525.91,0.4041,616.56,0.12,183.11,220.98,Express,1930.0,Credit Card,3,Delivered,,Yes,2024,5,Q2,Monday
922,929,ORD100988,2024-05-07,,CUST10162,Aditya Iyer,33,Male,Corporate,West,Maharashtra,Nagpur,PROD5016,Apple Smartwatches,Electronics,Smartwatches,Apple,1401.16,1,15,210.17,1190.99,0.0907,108.01,0.18,214.38,140.79,Standard,1546.16,Net Banking,5,Delivered,4.0,Yes,2024,5,Q2,Tuesday
923,930,ORD100904,2024-05-09,2024-05-16,CUST10004,Rohan Banerjee,63,Female,Consumer,East,Bihar,Gaya,PROD8760,HomeCenter Rugs,Home Decor,Rugs,HomeCenter,5250.82,4,10,2100.33,18902.95,0.2258,4267.63,0.12,2268.35,88.0,Standard,21259.3,Net Banking,7,Delivered,5.0,Yes,2024,5,Q2,Thursday
924,931,ORD100706,2024-05-13,2024-05-16,CUST10072,Neha Verma,35,Female,Consumer,West,Maharashtra,Pune,PROD3653,Sony Tablets,Electronics,Tablets,Sony,1593.14,2,5,159.31,3026.96,0.0586,177.27,0.18,544.85,208.23,Express,3780.05,Debit Card,3,Delivered,3.0,Yes,2024,5,Q2,Monday
925,932,ORD100103,2024-05-15,2024-05-16,CUST10222,Amit Kulkarni,51,Female,Consumer,West,Gujarat,Surat,PROD1618,HomeCenter Rugs,Home Decor,Rugs,HomeCenter,5569.93,3,30,5012.94,11696.86,0.2337,2733.1,0.12,1403.62,102.69,Express,13203.17,Debit Card,1,Delivered,3.5,Yes,2024,5,Q2,Wednesday
926,933,ORD100053,2024-05-20,2024-05-30,CUST10124,Amit Kulkarni,47,Male,Consumer,East,Assam,Dibrugarh,PROD4273,HomeCenter Curtains,Home Decor,Curtains,HomeCenter,6125.16,2,25,3062.58,9187.74,0.2119,1946.75,0.12,1102.53,44.57,Economy,10334.83,Wallet,10,Delivered,4.5,Yes,2024,5,Q2,Monday
927,934,ORD100355,2024-05-22,2024-05-29,CUST10052,Amit Patel,37,Male,Home Office,Central,Madhya Pradesh,Bhopal,PROD4758,HarperCollins Cooking,Books,Cooking,HarperCollins,355.6,2,5,35.56,675.64,0.3599,243.15,0.12,81.08,41.94,Standard,798.66,Debit Card,7,Delivered,4.5,Yes,2024,5,Q2,Wednesday
928,935,ORD100618,2024-05-23,2024-05-26,CUST10128,Arjun Joshi,27,Female,Consumer,West,Maharashtra,Pune,PROD3299,Nike Jeans,Clothing,Jeans,Nike,1655.1,2,30,993.06,2317.14,0.3053,707.35,0.12,278.06,215.63,Express,2810.83,Net Banking,3,Delivered,1.0,Yes,2024,5,Q2,Thursday
929,936,ORD100730,2024-05-23,2024-05-27,CUST10066,Sneha Patel,56,Male,Consumer,South,Kerala,Trivandrum,PROD2776,Prestige Dinnerware,Kitchen,Dinnerware,Prestige,5394.78,1,15,809.22,4585.56,0.1528,700.64,0.18,825.4,116.43,Standard,5527.39,Wallet,4,Delivered,4.0,Yes,2024,5,Q2,Thursday
930,937,ORD100200,2024-05-24,,CUST10067,A. Kumar,44,Male,Corporate,Central,Chhattisgarh,Bilaspur,PROD2827,Puma T-Shirts,Clothing,T-Shirts,Puma,3255.81,5,15,2441.86,13837.21,0.339,4691.4,0.12,1660.47,59.29,Standard,15556.97,Credit Card,7,Shipped,,Yes,2024,5,Q2,Friday
931,938,ORD100714,2024-05-25,2024-05-27,CUST10130,Priya Nair,23,Male,Consumer,Central,Madhya Pradesh,Gwalior,PROD9141,Levis Accessories,Clothing,Accessories,Levis,4687.75,1,15,703.16,3984.59,0.3812,1518.87,0.12,478.15,129.8,Express,4592.54,UPI,2,Delivered,4.5,Yes,2024,5,Q2,Saturday
932,939,ORD100007,2024-05-25,2024-05-30,CUST10240,Sneha Malhotra,45,Female,Home Office,South,Telangana,Warangal,PROD9239,Hometown Curtains,Home Decor,Curtains,Hometown,5509.87,6,20,6611.84,26447.37,0.2562,6774.52,0.12,3173.68,0.0,Standard,29621.05,UPI,5,Delivered,3.5,Yes,2024,5,Q2,Saturday
933,940,ORD100047,2024-05-25,2024-05-26,CUST10169,Priya Verma,28,Male,Consumer,Central,Madhya Pradesh,Gwalior,PROD8790,Samsung Smartphones,Electronics,Smartphones,Samsung,1030.96,5,15,773.22,4381.57,0.0592,259.31,0.18,788.68,126.9,Express,5297.15,EMI,1,Delivered,4.0,Yes,2024,5,Q2,Saturday
934,941,ORD100399,2024-05-26,2024-06-01,CUST10024,Priya Joshi,29,Male,Consumer,East,West Bengal,Durgapur,PROD7218,Levis Accessories,Clothing,Accessories,Levis,1786.61,1,0,0.0,1786.61,0.3691,659.45,0.12,214.39,134.81,Standard,2135.82,Cash on Delivery,6,Delivered,4.5,Yes,2024,5,Q2,Sunday
935,942,ORD100418,2024-05-30,2024-06-05,CUST10155,Sneha Banerjee,34,Female,Consumer,West,Maharashtra,Nagpur,PROD3955,Hometown Rugs,Home Decor,Rugs,Hometown,5971.37,5,20,5971.37,23885.48,0.2231,5327.71,0.12,2866.26,75.65,Standard,26827.39,EMI,6,Delivered,1.5,Yes,2024,5,Q2,Thursday
936,943,ORD100592,2024-05-30,2024-06-01,CUST10071,Arjun Patel,28,Male,Consumer,East,Bihar,Gaya,PROD6261,Philips Cutlery,Kitchen,Cutlery,Philips,2975.25,2,10,595.05,5355.45,0.1487,796.43,0.18,963.98,137.05,Express,6456.49,Net Banking,2,Delivered,,Yes,2024,5,Q2,Thursday
937,944,ORD100470,2024-06-02,2024-06-06,CUST10027,Arjun Desai,22,Male,Consumer,North,Punjab,Chandigarh,PROD3708,H&M Jackets,Clothing,Jackets,H&M,2625.59,3,0,0.0,7876.76,0.3258,2566.33,0.12,945.21,60.31,Standard,8882.27,UPI,4,Delivered,5.0,Yes,2024,6,Q2,Sunday
938,945,ORD100648,2024-06-02,2024-06-08,CUST10194,Kavita Banerjee,32,Female,Consumer,West,Maharashtra,Nagpur,PROD1723,HomeCenter Rugs,Home Decor,Rugs,HomeCenter,6191.51,1,5,309.58,5881.94,0.225,1323.43,0.12,705.83,77.56,Standard,6665.33,Net Banking,6,Delivered,3.5,Yes,2024,6,Q2,Sunday
939,946,ORD100914,2024-06-03,2024-06-04,CUST10137,Neha Joshi,65,Male,Corporate,East,West Bengal,Kolkata,PROD6461,Oxford Fiction,Books,Fiction,Oxford,1175.76,1,25,293.94,881.82,0.3313,292.17,0.12,105.82,117.69,Express,1105.33,Credit Card,1,Delivered,3.5,Yes,2024,6,Q2,Monday
940,947,ORD100977,2024-06-03,,CUST10145,Kavita Nair,51,Female,Consumer,South,Tamil Nadu,Madurai,PROD3466,Nilkamal Dining Tables,Furniture,Dining Tables,Nilkamal,78348.04,2,10,15669.61,141026.48,0.1856,26171.86,0.12,16923.18,0.0,Economy,157949.66,Cash on Delivery,8,Shipped,,Yes,2024,6,Q2,Monday
941,948,ORD100696,2024-06-04,2024-06-09,CUST10295,Sneha Sharma,53,Female,Consumer,Central,Madhya Pradesh,Indore,PROD7846,Scholastic Academic,Books,Academic,Scholastic,357.8,3,15,161.01,912.4,0.3923,357.95,0.12,109.49,57.77,Standard,1079.66,Wallet,5,Delivered,4.0,Yes,2024,6,Q2,Tuesday
942,949,ORD100720,2024-06-06,2024-06-09,CUST10297,Divya Patel,47,Male,Consumer,West,Maharashtra,Pune,PROD5065,Hometown Wall Art,Home Decor,Wall Art,Hometown,2180.78,1,25,545.19,1635.58,0.2277,372.47,0.12,196.27,156.61,Express,1988.46,EMI,3,Delivered,4.5,Yes,2024,6,Q2,Thursday
943,950,ORD100589,2024-06-06,,CUST10260,Anjali Reddy,25,Male,Corporate,West,Goa,Panaji,PROD5712,IKEA Study Tables,Furniture,Study Tables,IKEA,46279.28,1,10,4627.93,41651.35,0.2071,8624.75,0.12,4998.16,0.0,Express,46649.51,Credit Card,3,Shipped,,Yes,2024,6,Q2,Thursday
944,951,ORD100395,2024-06-07,2024-06-14,CUST10125,Pooja Kumar,51,Male,Consumer,North,Uttar Pradesh,Kanpur,PROD6151,Adidas Dresses,Clothing,Dresses,Adidas,1137.14,1,0,0.0,1137.14,0.3493,397.24,0.12,136.46,127.48,Standard,1401.07,Cash on Delivery,7,Delivered,4.0,Yes,2024,6,Q2,Friday
945,952,ORD100828,2024-06-08,2024-06-11,CUST10115,Rahul Kumar,31,Male,Home Office,Central,Madhya Pradesh,Bhopal,PROD4666,Philips Cutlery,Kitchen,Cutlery,Philips,4800.53,1,15,720.08,4080.45,0.208,848.65,0.18,734.48,92.46,Standard,4907.39,Net Banking,3,Delivered,5.0,Yes,2024,6,Q2,Saturday
946,953,ORD100154,2024-06-08,2024-06-11,CUST10041,Kavita Verma,36,Male,Consumer,South,Karnataka,Mysore,PROD3975,Hometown Wall Art,Home Decor,Wall Art,Hometown,2324.83,4,20,1859.86,7439.45,0.2594,1929.72,0.12,892.73,124.5,Standard,8456.68,Credit Card,3,Delivered,4.0,Yes,2024,6,Q2,Saturday
947,954,ORD100010,2024-06-13,2024-06-18,CUST10234,Rahul Kulkarni,40,Female,Consumer,North,Delhi,New Delhi,PROD9443,Penguin Self-Help,Books,Self-Help,Penguin,946.56,3,5,141.98,2697.7,0.3327,897.59,0.12,323.72,102.77,Standard,3124.2,Cash on Delivery,5,Delivered,4.5,Yes,2024,6,Q2,Thursday
948,955,ORD100271,2024-06-13,2024-06-13,CUST10212,Rajesh Iyer,62,Female,Corporate,West,Gujarat,Ahmedabad,PROD1297,UrbanLadder Study Tables,Furniture,Study Tables,UrbanLadder,35626.58,1,15,5343.99,30282.59,0.1708,5172.9,0.12,3633.91,0.0,Same Day,33916.5,Credit Card,0,Delivered,4.0,Yes,2024,6,Q2,Thursday
949,956,ORD100046,2024-06-16,2024-06-19,CUST10203,Meera Iyer,43,Female,Home Office,North,Punjab,Amritsar,PROD4700,FabIndia Lamps,Home Decor,Lamps,FabIndia,3348.76,4,0,0.0,13395.04,0.3488,4671.54,0.12,1607.4,160.79,Express,15163.23,Net Banking,3,Delivered,4.0,Yes,2024,6,Q2,Sunday
950,957,ORD100824,2024-06-17,2024-06-18,CUST10057,Priya Banerjee,42,Male,Consumer,East,Assam,Guwahati,PROD8315,Sony Smartwatches,Electronics,Smartwatches,Sony,713.25,3,10,213.97,1925.76,0.0824,158.73,0.18,346.64,179.03,Express,2451.43,Credit Card,1,Delivered,4.0,Yes,2024,6,Q2,Monday
951,958,ORD100767,2024-06-20,2024-06-27,CUST10072,Neha Verma,35,Female,Consumer,West,Gujarat,Surat,PROD5191,Penguin Non-Fiction,Books,Non-Fiction,Penguin,799.53,2,0,0.0,1599.05,0.4394,702.59,0.12,191.89,88.94,Standard,1879.88,EMI,7,Delivered,4.0,Yes,2024,6,Q2,Thursday
952,959,ORD100756,2024-06-21,2024-06-25,CUST10152,Kavita Reddy,64,Female,Consumer,West,Maharashtra,Nagpur,PROD1869,Dell Tablets,Electronics,Tablets,Dell,1501.89,2,5,150.19,2853.6,0.0508,145.06,0.18,513.65,108.19,Standard,3475.43,Credit Card,4,Delivered,4.0,Yes,2024,6,Q2,Friday
953,960,ORD100678,2024-06-23,2024-06-28,CUST10017,Rajesh Reddy,62,Male,Consumer,Central,Madhya Pradesh,Gwalior,PROD5108,Local Publishers Comics,Books,Comics,Local Publishers,858.57,1,0,0.0,858.57,0.4824,414.15,0.12,103.03,120.9,Standard,1082.49,Cash on Delivery,5,Delivered,4.5,Yes,2024,6,Q2,Sunday
954,961,ORD100436,2024-06-24,2024-06-26,CUST10185,Divya Gupta,43,Female,Corporate,South,Kerala,Trivandrum,PROD8291,Hawkins Cookware,Kitchen,Cookware,Hawkins,9632.26,4,5,1926.45,36602.58,0.186,6806.99,0.18,6588.47,0.0,Express,43191.05,Credit Card,2,Delivered,4.5,Yes,2024,6,Q2,Monday
955,962,ORD100794,2024-06-24,2024-06-28,CUST10089,Karan Sharma,29,Female,Consumer,North,Punjab,Chandigarh,PROD2179,WestSide Mirrors,Home Decor,Mirrors,WestSide,1235.19,3,15,555.83,3149.72,0.2121,667.96,0.12,377.97,102.65,Standard,3630.34,Net Banking,4,Delivered,4.5,Yes,2024,6,Q2,Monday
956,963,ORD100717,2024-06-24,,CUST10189,Karan Patel,47,Male,Consumer,Central,Chhattisgarh,Raipur,PROD1367,HP Laptops,Electronics,Laptops,HP,2272.58,2,15,681.77,3863.39,0.0999,385.92,0.18,695.41,78.53,Economy,4637.33,UPI,8,Shipped,,Yes,2024,6,Q2,Monday
957,964,ORD100226,2024-06-25,2024-06-25,CUST10289,Pooja Malhotra,60,Female,Consumer,West,Gujarat,Vadodara,PROD1656,HP Cameras,Electronics,Cameras,HP,675.44,2,5,67.54,1283.34,0.0742,95.23,0.18,231.0,161.01,Same Day,1675.35,Debit Card,0,Delivered,4.0,Yes,2024,6,Q2,Tuesday
958,965,ORD100506,2024-06-25,2024-06-30,CUST10259,Divya Nair,37,Female,Consumer,East,Assam,Dibrugarh,PROD1264,Oxford Fiction,Books,Fiction,Oxford,208.43,4,10,83.37,750.36,0.4308,323.22,0.12,90.04,144.03,Standard,984.43,EMI,5,Delivered,5.0,Yes,2024,6,Q2,Tuesday
959,966,ORD100952,2024-06-27,2024-07-03,CUST10052,Amit Patel,37,Male,Home Office,Central,Chhattisgarh,Bilaspur,PROD1556,IKEA Study Tables,Furniture,Study Tables,IKEA,57975.69,4,10,23190.28,208712.5,0.1762,36780.26,0.12,25045.5,0.0,Standard,233758.0,Credit Card,6,Delivered,4.0,Yes,2024,6,Q2,Thursday
960,967,ORD100258,2024-07-01,2024-07-04,CUST10023,Kavita Kumar,54,Female,Consumer,North,Punjab,Ludhiana,PROD7466,Scholastic Comics,Books,Comics,Scholastic,1071.64,1,25,267.91,803.73,0.2671,214.7,0.12,96.45,58.69,Standard,958.86,Debit Card,3,Delivered,4.0,Yes,2024,7,Q3,Monday
961,968,ORD100501,2024-07-08,,CUST10249,Priya Banerjee,45,Male,Home Office,North,Delhi,Dwarka,PROD8163,Levis T-Shirts,Clothing,T-Shirts,Levis,4979.88,6,25,7469.82,22409.46,0.2618,5866.69,0.12,2689.14,150.06,Express,25248.66,Cash on Delivery,1,Cancelled,,Yes,2024,7,Q3,Monday
962,969,ORD100676,2024-07-11,2024-07-13,CUST10075,Amit Iyer,30,Female,Corporate,North,Punjab,Chandigarh,PROD2382,FabIndia Lamps,Home Decor,Lamps,FabIndia,6758.65,1,0,0.0,6758.65,0.2524,1705.85,0.12,811.04,159.0,Express,7728.69,Credit Card,2,Delivered,4.5,Yes,2024,7,Q3,Thursday
963,970,ORD100396,2024-07-11,2024-07-14,CUST10038,Rohan Banerjee,41,Female,Corporate,Central,Chhattisgarh,Bilaspur,PROD4229,Adidas Dresses,Clothing,Dresses,Adidas,817.5,2,0,0.0,1635.01,0.3412,557.8,0.12,196.2,89.81,Standard,1921.01,Net Banking,3,Delivered,4.5,Yes,2024,7,Q3,Thursday
964,971,ORD100424,2024-07-11,,CUST10018,Priya Singh,24,Female,Consumer,East,West Bengal,Durgapur,PROD2320,Local Publishers Cooking,Books,Cooking,Local Publishers,1352.77,2,5,135.28,2570.27,0.4356,1119.54,0.12,308.43,94.63,Standard,2973.33,Wallet,4,Delivered,3.5,Yes,2024,7,Q3,Thursday
965,972,ORD100752,2024-07-11,2024-07-13,CUST10055,Aditya Reddy,49,Female,Home Office,North,Punjab,Chandigarh,PROD6942,HomeCenter Wall Art,Home Decor,Wall Art,HomeCenter,2659.42,4,20,2127.54,8510.15,0.1664,1415.99,0.12,1021.22,104.92,Express,9636.29,Net Banking,2,Delivered,1.0,Yes,2024,7,Q3,Thursday
966,973,ORD100426,2024-07-12,2024-07-15,CUST10274,Rahul Patel,49,Male,Consumer,Central,Madhya Pradesh,Bhopal,PROD2255,Prestige Appliances,Kitchen,Appliances,Prestige,1112.85,2,5,111.28,2114.41,0.1813,383.33,0.18,380.59,249.71,Express,2744.72,UPI,3,Delivered,3.5,Yes,2024,7,Q3,Friday
967,974,ORD100092,2024-07-13,,CUST10098,Amit Reddy,40,Male,Consumer,South,Karnataka,Mysore,PROD4308,HP Cameras,Electronics,Cameras,HP,2991.63,2,30,1794.98,4188.28,0.0476,199.51,0.18,753.89,49.87,Economy,4992.04,Cash on Delivery,7,Shipped,,Yes,2024,7,Q3,Saturday
968,975,ORD100944,2024-07-17,2024-07-20,CUST10073,Arjun Desai,53,Female,Corporate,East,Bihar,Gaya,PROD1304,IKEA Wardrobes,Furniture,Wardrobes,IKEA,53088.65,5,0,0.0,265443.25,0.2067,54877.6,0.12,31853.19,0.0,Standard,297296.44,Credit Card,3,Delivered,5.0,Yes,2024,7,Q3,Wednesday
969,976,ORD100315,2024-07-19,2024-07-25,CUST10267,Arjun Verma,62,Female,Corporate,North,Rajasthan,Jodhpur,PROD1076,Nike Jackets,Clothing,Jackets,Nike,813.12,1,0,0.0,813.12,0.3375,274.39,0.12,97.57,30.73,Economy,941.43,EMI,6,Delivered,3.5,Yes,2024,7,Q3,Friday
970,977,ORD100700,2024-07-26,2024-07-30,CUST10293,Priya Sharma,35,Female,Consumer,Central,Chhattisgarh,Raipur,PROD3670,WestSide Wall Art,Home Decor,Wall Art,WestSide,9562.89,4,10,3825.16,34426.42,0.3054,10512.2,0.12,4131.17,0.0,Standard,38557.59,EMI,4,Delivered,4.0,Yes,2024,7,Q3,Friday
971,978,ORD100578,2024-07-29,2024-08-05,CUST10105,Meera Gupta,37,Male,Consumer,West,Maharashtra,Pune,PROD1687,Sony Headphones,Electronics,Headphones,Sony,1701.84,2,5,170.18,3233.49,0.0841,271.95,0.18,582.03,54.46,Economy,3869.98,Cash on Delivery,7,Delivered,4.5,Yes,2024,7,Q3,Monday
972,979,ORD100817,2024-07-30,2024-08-06,CUST10148,Arjun Desai,22,Male,Consumer,East,Odisha,Cuttack,PROD9496,Sony Tablets,Electronics,Tablets,Sony,1646.56,2,25,823.28,2469.84,0.0381,94.14,0.18,444.57,128.49,Standard,3042.9,Wallet,7,Delivered,2.0,Yes,2024,7,Q3,Tuesday
973,980,ORD100888,2024-07-30,2024-07-30,CUST10051,Rahul Malhotra,57,Male,Corporate,North,Uttar Pradesh,Lucknow,PROD4212,Godrej Beds,Furniture,Beds,Godrej,58551.39,1,30,17565.42,40985.97,0.1417,5806.28,0.12,4918.32,0.0,Same Day,45904.29,Net Banking,0,Delivered,2.0,Yes,2024,7,Q3,Tuesday
974,981,ORD100365,2024-08-02,2024-08-05,CUST10173,Priya Singh,40,Female,Consumer,North,Uttar Pradesh,Lucknow,PROD3672,Hometown Lamps,Home Decor,Lamps,Hometown,3419.16,2,0,0.0,6838.31,0.2815,1925.18,0.12,820.6,99.8,Standard,7758.71,Debit Card,3,Delivered,5.0,Yes,2024,8,Q3,Friday
975,982,ORD100039,2024-08-03,2024-08-13,CUST10164,Rahul Verma,62,Male,Consumer,South,Telangana,Hyderabad,PROD7775,Hawkins Cutlery,Kitchen,Cutlery,Hawkins,4185.31,1,25,1046.33,3138.98,0.1983,622.37,0.18,565.02,78.61,Economy,3782.62,UPI,10,Delivered,4.5,Yes,2024,8,Q3,Saturday
976,983,ORD100343,2024-08-05,2024-08-07,CUST10018,Priya Singh,24,Female,Consumer,South,Tamil Nadu,Coimbatore,PROD4539,IKEA Dining Tables,Furniture,Dining Tables,IKEA,53567.3,1,15,8035.1,45532.21,0.196,8926.39,0.12,5463.86,0.0,Express,50996.07,Net Banking,2,Delivered,5.0,Yes,2024,8,Q3,Monday
977,984,ORD100142,2024-08-08,,CUST10175,Rohan Gupta,29,Male,Consumer,North,Uttar Pradesh,Noida,PROD5408,Adidas Dresses,Clothing,Dresses,Adidas,1403.25,3,25,1052.44,3157.32,0.2464,777.94,0.12,378.88,136.31,Express,3672.5,UPI,1,Shipped,,Yes,2024,8,Q3,Thursday
978,985,ORD100901,2024-08-09,,CUST10154,Aditya Reddy,41,Female,Home Office,Central,Chhattisgarh,Bilaspur,PROD1816,Tupperware Appliances,Kitchen,Appliances,Tupperware,2440.17,1,5,122.01,2318.16,0.2353,545.56,0.18,417.27,122.13,Express,2857.56,Net Banking,2,Returned,,Yes,2024,8,Q3,Friday
979,986,ORD100361,2024-08-13,,CUST10107,Anjali Nair,55,Female,Corporate,Central,Madhya Pradesh,Bhopal,PROD7047,Philips Dinnerware,Kitchen,Dinnerware,Philips,4488.48,5,25,5610.6,16831.8,0.1382,2326.89,0.18,3029.72,138.82,Standard,20000.34,Credit Card,3,Shipped,,Yes,2024,8,Q3,Tuesday
980,987,ORD100755,2024-08-14,2024-08-17,CUST10123,Rajesh Banerjee,32,Female,Consumer,East,Bihar,Gaya,PROD5472,Oxford Fiction,Books,Fiction,Oxford,1471.72,2,15,441.52,2501.92,0.3546,887.17,0.12,300.23,207.66,Express,3009.81,Debit Card,3,Delivered,4.5,Yes,2024,8,Q3,Wednesday
981,988,ORD100685,2024-08-15,2024-08-17,CUST10295,Sneha Sharma,53,Female,Consumer,North,Delhi,New Delhi,PROD1768,HarperCollins Comics,Books,Comics,HarperCollins,457.89,4,10,183.16,1648.41,0.3469,571.77,0.12,197.81,154.63,Express,2000.85,UPI,2,Delivered,4.0,Yes,2024,8,Q3,Thursday
982,989,ORD100112,2024-08-18,2024-08-19,CUST10046,Sneha Patel,64,Female,Consumer,Central,Chhattisgarh,Raipur,PROD6584,Tupperware Containers,Kitchen,Containers,Tupperware,4977.12,1,0,0.0,4977.12,0.2091,1040.61,0.18,895.88,170.97,Express,6043.97,Credit Card,1,Delivered,4.5,Yes,2024,8,Q3,Sunday
983,990,ORD100316,2024-08-27,2024-09-04,CUST10085,Meera Singh,34,Female,Consumer,South,Karnataka,Mysore,PROD6286,Scholastic Fiction,Books,Fiction,Scholastic,929.67,1,0,0.0,929.67,0.4313,400.93,0.12,111.56,38.68,Economy,1079.91,Debit Card,8,Delivered,3.0,Yes,2024,8,Q3,Tuesday
984,991,ORD100538,2024-08-29,2024-09-01,CUST10090,Arjun Sharma,28,Female,Consumer,West,Maharashtra,Pune,PROD3321,FabIndia Wall Art,Home Decor,Wall Art,FabIndia,6187.14,2,5,618.71,11755.57,0.3214,3778.36,0.12,1410.67,235.31,Express,13401.55,EMI,3,Delivered,4.0,Yes,2024,8,Q3,Thursday
985,992,ORD100460,2024-09-03,,CUST10073,Arjun Desai,53,Female,Corporate,West,Goa,Margao,PROD2970,WestSide Mirrors,Home Decor,Mirrors,WestSide,5799.1,2,5,579.91,11018.29,0.1936,2133.19,0.12,1322.19,91.27,Standard,12431.75,EMI,7,Shipped,,Yes,2024,9,Q3,Tuesday
986,993,ORD100209,2024-09-04,2024-09-09,CUST10230,Divya Singh,62,Male,Corporate,North,Delhi,New Delhi,PROD1701,LG Tablets,Electronics,Tablets,LG,1393.87,1,15,209.08,1184.79,0.0736,87.23,0.18,213.26,41.65,Economy,1439.7,Net Banking,5,Delivered,2.5,Yes,2024,9,Q3,Wednesday
987,994,ORD100122,2024-09-07,2024-09-09,CUST10275,Vikram Desai,25,Female,Consumer,West,Goa,Panaji,PROD1389,Hawkins Containers,Kitchen,Containers,Hawkins,6185.24,1,0,0.0,6185.24,0.1571,971.42,0.18,1113.34,186.24,Express,7484.83,UPI,2,Delivered,4.5,Yes,2024,9,Q3,Saturday
988,995,ORD100523,2024-09-08,,CUST10116,Vikram Banerjee,35,Male,Corporate,East,Odisha,Bhubaneswar,PROD6126,Tupperware Cookware,Kitchen,Cookware,Tupperware,8233.68,2,20,3293.47,13173.88,0.141,1857.83,0.18,2371.3,237.55,Same Day,15782.74,Credit Card,0,Cancelled,,Yes,2024,9,Q3,Sunday
989,997,ORD100239,2024-09-12,,CUST10255,Rohan Verma,35,Male,Consumer,East,Odisha,Cuttack,PROD7626,Puma Jackets,Clothing,Jackets,Puma,4944.1,2,0,0.0,9888.2,0.3682,3640.79,0.12,1186.58,93.83,Standard,11168.62,Net Banking,3,Shipped,,Yes,2024,9,Q3,Thursday
990,998,ORD100712,2024-09-12,2024-09-17,CUST10223,Anjali Patel,50,Female,Consumer,West,Gujarat,Ahmedabad,PROD2049,Sony Tablets,Electronics,Tablets,Sony,1715.46,4,15,1029.28,5832.57,0.0708,412.73,0.18,1049.86,147.78,Standard,7030.22,Credit Card,5,Delivered,1.5,Yes,2024,9,Q3,Thursday
991,999,ORD100083,2024-09-14,2024-09-16,CUST10088,Arjun Iyer,63,Female,Home Office,South,Tamil Nadu,Madurai,PROD6878,Puma Accessories,Clothing,Accessories,Puma,4620.51,1,15,693.08,3927.44,0.3758,1475.98,0.12,471.29,128.24,Express,4526.96,Credit Card,2,Delivered,4.0,Yes,2024,9,Q3,Saturday
992,1000,ORD100249,2024-09-15,,CUST10071,Arjun Patel,28,Male,Consumer,South,Karnataka,Mangalore,PROD9551,Prestige Cutlery,Kitchen,Cutlery,Prestige,8768.14,2,20,3507.25,14029.02,0.1746,2449.85,0.18,2525.22,49.93,Standard,16604.17,EMI,7,Delivered,4.5,Yes,2024,9,Q3,Sunday
